date,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2008-12-08,1868.6360000000002,120.782,243.73161805555557,5.383194444444444,1117.0,296.0,13256.0,16474.933333333338,29.4,9.0,1.0,0.0,1.0
2008-12-09,2003.144,132.516,243.5556527777778,5.757638888888889,1985.0000000000002,2553.0,12886.0,15961.73333333333,29.4,9.0,1.0,0.0,1.0
2008-12-10,2218.8823357664232,144.00630656934305,243.50085401459853,6.369489051094891,1185.6350364963503,4355.737226277372,11445.372262773722,19994.62773722627,29.4,9.0,1.0,0.0,1.0
2008-12-11,1432.522,114.916,243.41836111111112,4.121944444444445,1160.0,273.0,7979.0,14463.366666666665,29.4,9.0,1.0,0.0,1.0
2008-12-12,1815.5339999999999,139.342,243.04302083333334,5.221666666666667,1157.0,255.0,12154.0,16692.899999999998,29.4,9.0,1.0,0.0,1.0
2008-12-13,1825.574,163.278,241.5385486111111,5.321805555555556,2186.0,261.0,9271.0,18708.233333333334,29.4,9.0,1.0,0.0,1.0
2008-12-14,2002.1199999999997,164.014,241.62279861111114,5.8815277777777775,3742.0,2497.0,5415.0,21714.666666666664,29.4,9.0,1.0,0.0,1.0
2008-12-15,1795.45,113.744,243.0392013888889,5.190972222222222,1178.0,251.99999999999997,9668.0,18826.166666666668,29.4,9.0,1.0,0.0,1.0
2008-12-16,1797.09,114.598,243.87990277777777,5.192638888888888,0.0,252.99999999999997,11334.0,18364.5,29.4,9.0,1.0,0.0,1.0
2008-12-17,2098.786,136.216,243.3135138888889,6.080277777777778,4251.0,284.0,10813.0,19631.76666666667,29.4,9.0,1.0,0.0,1.0
2008-12-18,1736.94,118.07,242.8590625,4.989305555555556,1125.0,258.0,11293.0,16273.0,29.4,9.0,1.0,0.0,1.0
2008-12-19,1882.112,132.154,241.8661736111111,5.480138888888889,1538.0,296.0,11773.0,17761.533333333333,29.4,9.0,1.0,0.0,1.0
2008-12-20,2244.0603752605975,160.8016678248784,242.56599722029185,6.499791521890202,1132.786657400973,6483.502432244614,12827.908269631687,16956.80889506602,29.4,9.0,1.0,0.0,1.0
2008-12-21,2643.61,135.072,241.72008333333332,7.662638888888889,1099.0,9189.0,14816.000000000002,18956.166666666664,29.4,9.0,1.0,0.0,1.0
2008-12-22,2015.808,124.87,241.86449305555556,5.857083333333334,2157.0,390.99999999999994,10433.0,20615.800000000003,29.4,9.0,1.0,0.0,1.0
2008-12-23,1798.088,151.08,241.77054861111114,5.250694444444444,2666.0,2115.0,8326.0,16861.133333333335,29.4,9.0,1.0,0.0,1.0
2008-12-24,1269.638,115.318,243.960625,3.6336111111111107,0.0,364.0,9981.0,10815.633333333335,29.4,9.0,1.0,0.0,1.0
2008-12-25,1061.118,116.882,243.2330625,3.0386111111111114,0.0,285.0,3597.9999999999995,13802.3,29.4,9.0,1.0,0.0,1.0
2008-12-26,1223.732,124.222,244.35365972222223,3.5006944444444446,1121.0,279.0,7796.0,11199.533333333333,29.4,9.0,1.0,0.0,1.0
2008-12-27,2972.164,118.132,243.31189583333332,8.431805555555554,0.0,244.0,12209.0,37083.066666666666,29.4,9.0,1.0,0.0,1.0
2008-12-28,1570.642,112.248,244.56038194444446,4.42,1953.0,217.0,5291.0,18716.366666666665,29.4,9.0,1.0,0.0,1.0
2008-12-29,555.278,91.638,244.95475694444443,1.5788888888888888,0.0,217.99999999999997,2480.0,6556.633333333333,29.4,9.0,1.0,0.0,1.0
2008-12-30,1195.238,113.206,244.63816666666668,3.4018055555555557,0.0,245.0,7145.0,12530.633333333335,29.4,9.0,1.0,0.0,1.0
2008-12-31,1964.188,129.272,243.29661805555557,5.6876388888888885,2975.0,246.0,11860.0,17655.466666666667,29.4,9.0,1.0,0.0,1.0
2009-01-01,1406.692,112.668,242.8360625,4.149861111111111,765.0,3845.0,2803.0,16031.866666666665,46.2,8.0,4.0,0.0,2.0
2009-01-02,2327.51,204.73,242.7048888888889,6.737777777777778,2417.0,6017.999999999999,11841.0,18515.833333333336,46.2,8.0,4.0,0.0,2.0
2009-01-03,1913.496,174.912,243.68145833333332,5.530833333333333,6440.0,328.0,10439.0,14684.599999999999,46.2,8.0,4.0,0.0,2.0
2009-01-04,1939.994,167.338,244.82243055555554,5.633194444444444,1457.0,5251.0,3245.0,22380.233333333334,46.2,8.0,4.0,0.0,2.0
2009-01-05,1604.0,128.938,244.83077777777777,4.6362499999999995,1247.0,322.0,8650.0,16514.333333333332,46.2,8.0,4.0,0.0,2.0
2009-01-06,1689.862,115.556,245.09266666666667,4.834027777777778,0.0,254.00000000000003,12462.0,15448.366666666665,46.2,8.0,4.0,0.0,2.0
2009-01-07,2080.272,141.504,246.0406388888889,5.946805555555556,2687.0,3820.0,9979.0,18185.199999999997,46.2,8.0,4.0,0.0,2.0
2009-01-08,1633.2700000000002,124.374,245.3507361111111,4.720694444444445,2773.0,299.0,10075.0,14074.166666666672,46.2,8.0,4.0,0.0,2.0
2009-01-09,1788.702,115.572,244.62240972222224,5.182083333333333,1802.0,272.0,9285.0,18452.7,46.2,8.0,4.0,0.0,2.0
2009-01-10,2102.948,161.734,244.12048611111112,6.088888888888889,2828.0,4288.0,12539.0,15394.133333333331,46.2,8.0,4.0,0.0,2.0
2009-01-11,1975.9879999999998,143.24,245.5315486111111,5.764722222222223,4521.0,5301.0,5887.0,17224.13333333333,46.2,8.0,4.0,0.0,2.0
2009-01-12,1589.278,112.42799999999998,245.52706944444444,4.513888888888889,0.0,261.0,12147.0,14079.966666666667,46.2,8.0,4.0,0.0,2.0
2009-01-13,2182.6,134.142,244.45834027777778,6.254305555555556,1140.0,329.0,16194.0,18713.666666666664,46.2,8.0,4.0,0.0,2.0
2009-01-14,1777.51638637943,120.74384989576093,244.60943710910354,5.100208478109798,2278.5823488533706,332.23071577484365,10308.158443363447,16706.301598332175,46.2,8.0,4.0,0.0,2.0
2009-01-15,1564.068,115.546,243.02127777777778,4.520555555555556,2731.0,390.0,9561.0,13385.8,46.2,8.0,4.0,0.0,2.0
2009-01-16,2766.554,179.92,242.56897222222221,8.040555555555555,5811.0,3158.0,15220.0,21920.23333333333,46.2,8.0,4.0,0.0,2.0
2009-01-17,3317.8200000000006,164.544,241.63154166666666,9.578888888888889,2477.0,3154.0,15322.0,34344.00000000001,46.2,8.0,4.0,0.0,2.0
2009-01-18,3154.194,209.84,242.64408333333333,9.167638888888888,5649.0,6700.999999999999,12726.999999999998,27492.9,46.2,8.0,4.0,0.0,2.0
2009-01-19,1699.866,119.27399999999999,243.1261736111111,4.924444444444444,1118.0,376.0,10279.0,16558.1,46.2,8.0,4.0,0.0,2.0
2009-01-20,1738.028,133.88,243.39985416666664,4.979722222222223,0.0,282.0,13726.999999999998,14958.133333333337,46.2,8.0,4.0,0.0,2.0
2009-01-21,1739.434,128.044,244.10518749999997,4.992916666666667,1148.0,2159.0,9830.0,15853.566666666666,46.2,8.0,4.0,0.0,2.0
2009-01-22,1237.356,115.59999999999998,244.00635416666668,3.5900000000000003,0.0,341.0,8246.0,12035.599999999999,46.2,8.0,4.0,0.0,2.0
2009-01-23,1910.5359999999998,126.298,242.76895138888887,5.530833333333333,2078.0,295.0,12146.0,17323.266666666663,46.2,8.0,4.0,0.0,2.0
2009-01-24,2200.77,169.974,243.25075694444448,6.391111111111112,5096.0,4492.0,8322.0,18769.5,46.2,8.0,4.0,0.0,2.0
2009-01-25,2843.664,147.766,242.54399305555555,8.151388888888889,3971.0,5960.000000000001,11213.0,26250.4,46.2,8.0,4.0,0.0,2.0
2009-01-26,1674.472,113.27599999999998,243.20027083333335,4.834444444444444,1121.0,348.0,9821.0,16617.866666666665,46.2,8.0,4.0,0.0,2.0
2009-01-27,1425.03,135.636,243.9376041666667,4.167916666666667,896.0,278.0,6608.0,15968.5,46.2,8.0,4.0,0.0,2.0
2009-01-28,2721.734,116.02,243.03222222222223,7.830972222222223,2301.0,6949.0,14285.0,21827.23333333333,46.2,8.0,4.0,0.0,2.0
2009-01-29,1573.6979999999999,104.306,243.36284722222223,4.532638888888889,0.0,294.0,8996.0,16938.299999999996,46.2,8.0,4.0,0.0,2.0
2009-01-30,2059.038,120.094,244.28983333333332,5.917916666666666,1622.0,280.0,12147.0,20268.300000000003,46.2,8.0,4.0,0.0,2.0
2009-01-31,3312.852,238.712,242.47138194444443,9.633194444444444,8278.0,6575.0,15309.0,25052.199999999997,46.2,8.0,4.0,0.0,2.0
2009-02-01,1856.4496433666193,153.6362910128388,244.76485734664766,5.395720399429386,3420.2567760342367,638.8587731811697,7697.118402282453,19184.593437945794,38.0,8.0,2.0,1.0,1.0
2009-02-02,1603.3,106.588,244.8748263888889,4.581111111111111,1159.0,232.00000000000003,10915.0,14415.666666666668,38.0,8.0,2.0,1.0,1.0
2009-02-03,1868.3900000000003,123.01,244.3027222222222,5.3438888888888885,703.0,878.0000000000001,14984.0,14574.833333333336,38.0,8.0,2.0,1.0,1.0
2009-02-04,2460.924,151.604,244.68669444444447,7.041388888888889,871.0,6961.0,15960.0,17223.4,38.0,8.0,2.0,1.0,1.0
2009-02-05,1649.088,122.188,243.85506249999997,4.7625,1104.0,264.0,12987.000000000002,13129.799999999997,38.0,8.0,2.0,1.0,1.0
2009-02-06,2048.396,126.87200000000001,243.28893055555557,5.921666666666667,1165.0,273.0,11716.0,20985.933333333334,38.0,8.0,2.0,1.0,1.0
2009-02-07,3131.536,184.644,242.05092361111113,9.080972222222222,6822.0,4483.0,17873.0,23014.26666666667,38.0,8.0,2.0,1.0,1.0
2009-02-08,2182.866,134.02,243.35456944444445,6.329583333333334,5341.0,259.0,15174.0,15607.099999999999,38.0,8.0,2.0,1.0,1.0
2009-02-09,1706.638,134.608,243.3219861111111,4.9655555555555555,1063.0,228.0,9375.0,17777.966666666667,38.0,8.0,2.0,1.0,1.0
2009-02-10,1943.8220000000001,115.83199999999998,243.15777083333333,5.5841666666666665,1128.0,263.0,12339.0,18667.033333333333,38.0,8.0,2.0,1.0,1.0
2009-02-11,2639.39,239.362,242.09756249999998,7.73125,2985.0,10477.0,12195.0,18332.833333333336,38.0,8.0,2.0,1.0,1.0
2009-02-12,1968.6600000000003,119.28399999999999,242.91152777777776,5.682638888888889,1109.0,299.0,17724.0,13679.000000000007,38.0,8.0,2.0,1.0,1.0
2009-02-13,1690.0220000000002,109.186,241.69333333333336,4.891805555555555,1100.0,254.00000000000003,11553.999999999998,15259.033333333338,38.0,8.0,2.0,1.0,1.0
2009-02-14,2335.8382197496526,118.93318497913768,241.95406815020863,6.729485396383867,2283.17107093185,3260.528511821975,18534.742698191934,14852.194714881785,38.0,8.0,2.0,1.0,1.0
2009-02-15,1586.032,114.022,242.8439375,4.501388888888889,2465.0,226.0,5234.0,18508.866666666665,38.0,8.0,2.0,1.0,1.0
2009-02-16,1318.994,111.80599999999998,242.14300694444444,3.8281944444444447,0.0,261.0,7036.999999999999,14685.233333333334,38.0,8.0,2.0,1.0,1.0
2009-02-17,794.9471186440678,114.6,242.261843220339,2.298870056497175,0.0,270.50847457627117,3991.5254237288136,8987.08474576271,38.0,8.0,2.0,1.0,1.0
2009-02-18,826.45,113.064,242.23109722222225,2.3558333333333334,0.0,297.0,5471.0,8006.166666666666,38.0,8.0,2.0,1.0,1.0
2009-02-19,737.2680000000001,99.378,241.54959027777775,2.111527777777778,1046.0,262.0,1796.0,9183.800000000001,38.0,8.0,2.0,1.0,1.0
2009-02-20,1880.736,147.036,240.19070833333333,5.535,2897.0,293.0,8768.0,19387.6,38.0,8.0,2.0,1.0,1.0
2009-02-21,1316.184,155.40200000000002,240.9543402777778,3.806666666666667,2111.0,262.0,3982.9999999999995,15580.400000000001,38.0,8.0,2.0,1.0,1.0
2009-02-22,2238.478,175.828,241.31630555555554,6.534722222222222,3816.0,8576.0,7133.0,17782.966666666667,38.0,8.0,2.0,1.0,1.0
2009-02-23,2733.656,129.8,241.24088194444445,7.873055555555556,1212.0,3744.0,12471.0,28133.933333333334,38.0,8.0,2.0,1.0,1.0
2009-02-24,1783.1439999999998,123.34600000000002,240.8879236111111,5.167638888888889,0.0,1602.0,14512.0,13605.066666666662,38.0,8.0,2.0,1.0,1.0
2009-02-25,1169.844,113.07,241.2019652777778,3.4125,1092.0,274.0,7359.0,10772.400000000001,38.0,8.0,2.0,1.0,1.0
2009-02-26,1156.852,112.6,240.73236805555555,3.3630555555555555,0.0,268.0,6840.999999999999,12171.866666666665,38.0,8.0,2.0,1.0,1.0
2009-02-27,2028.918,202.116,240.96568750000003,5.903472222222222,1154.0,246.0,14831.0,17584.300000000003,38.0,8.0,2.0,1.0,1.0
2009-02-28,1630.75,212.588,242.3972777777778,4.834305555555555,1145.0,5358.0,8005.999999999999,12670.166666666668,38.0,8.0,2.0,1.0,1.0
2009-03-01,2469.340820013899,189.2434190410007,242.13927727588603,7.221681723419041,11185.76789437109,2741.904100069493,8840.138985406533,18387.869353717866,31.0,9.0,3.0,0.0,0.0
2009-03-02,1477.4419999999998,135.364,242.24184722222222,4.401111111111112,1560.0,310.0,6684.0,16070.03333333333,31.0,9.0,3.0,0.0,0.0
2009-03-03,1848.952,127.904,242.89735416666667,5.347083333333334,1159.0,268.0,13024.0,16364.866666666665,31.0,9.0,3.0,0.0,0.0
2009-03-04,1842.13,129.434,242.3844861111111,5.397222222222222,2214.0,2570.0,8393.0,17525.166666666668,31.0,9.0,3.0,0.0,0.0
2009-03-05,1441.8120000000001,112.46200000000002,241.67960416666668,4.253333333333334,0.0,271.0,9094.0,14665.200000000004,31.0,9.0,3.0,0.0,0.0
2009-03-06,1783.474,128.956,240.79331249999998,5.2636111111111115,1144.0,265.0,12056.0,16259.566666666666,31.0,9.0,3.0,0.0,0.0
2009-03-07,1696.4659999999997,149.866,242.47164583333333,4.935972222222222,1055.0,811.0,12113.000000000002,14295.433333333329,31.0,9.0,3.0,0.0,0.0
2009-03-08,2357.166,194.186,242.15979166666665,6.881805555555555,7253.0,5260.0,12691.0,14082.099999999999,31.0,9.0,3.0,0.0,0.0
2009-03-09,1685.556,136.04,242.48230555555557,4.904444444444445,2001.0,368.99999999999994,10336.0,15386.599999999999,31.0,9.0,3.0,0.0,0.0
2009-03-10,1836.21,114.90200000000002,241.8284375,5.340694444444445,0.0,281.0,11610.0,18712.5,31.0,9.0,3.0,0.0,0.0
2009-03-11,2405.904,137.244,241.8211736111111,7.027638888888888,3476.0,7288.0,10737.0,18597.4,31.0,9.0,3.0,0.0,0.0
2009-03-12,1887.26,134.772,241.9984236111111,5.457916666666667,0.0,364.0,13655.0,17435.333333333332,31.0,9.0,3.0,0.0,0.0
2009-03-13,1445.52,138.684,242.75730555555558,4.171388888888889,1082.0,311.0,10466.0,12233.0,31.0,9.0,3.0,0.0,0.0
2009-03-14,2149.028,155.25,242.17880555555556,6.186111111111111,2196.0,280.0,18036.0,15305.133333333331,31.0,9.0,3.0,0.0,0.0
2009-03-15,1942.0619999999997,177.752,241.77111111111114,5.69625,3478.0,5152.0,8353.0,15384.699999999997,31.0,9.0,3.0,0.0,0.0
2009-03-16,1335.6595413481584,119.34087560806114,242.41189020152885,3.8480889506601805,0.0,306.21264767199443,9279.44405837387,12675.335649756773,31.0,9.0,3.0,0.0,0.0
2009-03-17,1931.91,234.992,241.95642361111112,5.649305555555555,1110.0,3952.0,12320.0,14816.5,31.0,9.0,3.0,0.0,0.0
2009-03-18,1450.6799999999998,121.906,242.84061805555555,4.181111111111111,1123.0,375.0,12101.0,10578.999999999996,31.0,9.0,3.0,0.0,0.0
2009-03-19,1191.532,116.412,242.7762777777778,3.4248611111111114,0.0,314.0,9458.0,10086.866666666665,31.0,9.0,3.0,0.0,0.0
2009-03-20,1463.9060000000002,130.038,242.9164861111111,4.217777777777778,1083.0,308.0,10618.0,12389.433333333338,31.0,9.0,3.0,0.0,0.0
2009-03-21,1930.022,197.656,242.58272222222223,5.671805555555555,5420.0,682.0,10266.0,15799.033333333333,31.0,9.0,3.0,0.0,0.0
2009-03-22,1689.1700000000003,130.28,241.52761111111113,4.950555555555556,2017.0,3777.9999999999995,9015.0,13342.833333333336,31.0,9.0,3.0,0.0,0.0
2009-03-23,1296.45,120.122,242.05365277777778,3.7894444444444444,1078.0,310.0,5999.0,14220.5,31.0,9.0,3.0,0.0,0.0
2009-03-24,1661.712,146.836,242.4840972222222,4.8943055555555555,1710.0,352.0,10149.0,15484.2,31.0,9.0,3.0,0.0,0.0
2009-03-25,1838.774,194.03599999999997,243.1130625,5.353055555555556,2780.0,3315.0,10287.0,14264.233333333334,31.0,9.0,3.0,0.0,0.0
2009-03-26,1211.004,119.75,242.93575694444445,3.5016666666666665,0.0,312.0,8596.0,11275.400000000001,31.0,9.0,3.0,0.0,0.0
2009-03-27,1713.926,181.074,242.62864583333334,5.015138888888889,1103.0,526.0,9947.0,16989.433333333334,31.0,9.0,3.0,0.0,0.0
2009-03-28,2260.976,276.7,242.13561805555554,6.603333333333333,4527.0,327.0,12225.0,20603.933333333334,31.0,9.0,3.0,0.0,0.0
2009-03-29,2216.65,137.094,242.54856944444444,6.418333333333333,1610.9999999999998,4024.0,9502.0,21807.166666666664,31.0,9.0,3.0,0.0,0.0
2009-03-30,1477.4520000000002,131.324,242.72852083333333,4.304722222222223,1085.0,295.0,9901.0,13343.200000000004,31.0,9.0,3.0,0.0,0.0
2009-03-31,1823.482,137.988,242.16790277777778,5.309027777777778,2202.0,2711.0,12958.000000000002,12520.366666666665,31.0,9.0,3.0,0.0,0.0
2009-04-01,1641.14,143.048,242.90603472222222,4.807916666666666,2807.0,2364.0,7309.0,14872.333333333332,42.0,6.0,4.0,1.0,0.0
2009-04-02,1644.334,124.762,242.2396388888889,4.761388888888889,1128.0,324.0,13500.0,12453.566666666666,42.0,6.0,4.0,1.0,0.0
2009-04-03,1363.26,132.598,241.8118888888889,3.982916666666666,0.0,326.0,8556.0,13839.0,42.0,6.0,4.0,1.0,0.0
2009-04-04,2191.232,199.72800000000004,241.45065277777778,6.396527777777778,2699.0,4172.0,16251.0,13398.533333333333,42.0,6.0,4.0,1.0,0.0
2009-04-05,1375.716,183.012,242.31370833333332,4.112083333333333,3832.0,357.0,6503.0,12236.599999999999,42.0,6.0,4.0,1.0,0.0
2009-04-06,1452.634,131.54,242.30114583333335,4.225555555555555,799.0,333.0,10141.0,12937.566666666666,42.0,6.0,4.0,1.0,0.0
2009-04-07,1440.0919999999999,152.732,241.98941666666667,4.23125,1103.0,338.0,9121.0,13439.53333333333,42.0,6.0,4.0,1.0,0.0
2009-04-08,1534.5999999999997,161.35,242.25972916666666,4.527916666666666,2131.0,2827.0,7968.0,12650.666666666664,42.0,6.0,4.0,1.0,0.0
2009-04-09,1890.472,176.936,242.2968263888889,5.464583333333334,2682.0,366.0,13482.000000000002,14977.866666666665,42.0,6.0,4.0,1.0,0.0
2009-04-10,1842.114,165.792,242.0344861111111,5.329166666666667,2057.0,2822.0,13828.0,11994.900000000001,42.0,6.0,4.0,1.0,0.0
2009-04-11,2462.446,253.666,240.96925694444442,7.175277777777778,3661.0,4286.0,18233.0,14860.76666666667,42.0,6.0,4.0,1.0,0.0
2009-04-12,2141.012,281.67,240.4032986111111,6.332777777777778,7498.000000000001,1504.0,12469.999999999998,14211.533333333333,42.0,6.0,4.0,1.0,0.0
2009-04-13,1600.8473991655076,199.71738525730183,241.13144645340753,4.737830319888734,1007.3991655076496,5655.855354659249,6217.635605006954,13799.89986091794,42.0,6.0,4.0,1.0,0.0
2009-04-14,1501.538,188.58,241.4923263888889,4.435,888.0,2341.0,9478.0,12318.633333333335,42.0,6.0,4.0,1.0,0.0
2009-04-15,1216.062,190.88600000000002,241.32070833333333,3.6109722222222222,1880.0,463.00000000000006,5278.0,12646.7,42.0,6.0,4.0,1.0,0.0
2009-04-16,1564.524,179.016,240.47604166666667,4.6241666666666665,2896.0,397.0,9809.0,12973.400000000001,42.0,6.0,4.0,1.0,0.0
2009-04-17,2042.8099999999997,171.198,241.32772916666667,5.966944444444445,0.0,5224.0,7655.0,21167.83333333333,42.0,6.0,4.0,1.0,0.0
2009-04-18,1512.266,146.958,241.04625,4.428055555555555,1028.0,2613.0,10699.0,10864.433333333334,42.0,6.0,4.0,1.0,0.0
2009-04-19,1286.468,153.604,242.6585347222222,3.7484722222222224,2201.0,376.0,8087.999999999999,10776.133333333335,42.0,6.0,4.0,1.0,0.0
2009-04-20,1486.5100000000002,169.502,241.90455555555556,4.333333333333333,0.0,2644.0,10476.0,11655.166666666672,42.0,6.0,4.0,1.0,0.0
2009-04-21,1894.598,182.732,240.64846527777777,5.535277777777778,1925.0,375.0,7380.0,21896.633333333335,42.0,6.0,4.0,1.0,0.0
2009-04-22,1496.1979999999999,203.908,241.27485416666664,4.372777777777778,1024.0,1203.0,13265.0,9444.633333333328,42.0,6.0,4.0,1.0,0.0
2009-04-23,1141.46,175.454,241.49463888888891,3.402222222222222,1068.0,395.00000000000006,5511.0,12050.333333333332,42.0,6.0,4.0,1.0,0.0
2009-04-24,1194.048,180.81999999999996,241.7900833333333,3.529861111111111,0.0,383.0,9677.0,9840.8,42.0,6.0,4.0,1.0,0.0
2009-04-25,2022.284,235.592,240.50833333333333,5.936111111111111,2007.0,3900.9999999999995,13225.000000000002,14571.73333333333,42.0,6.0,4.0,1.0,0.0
2009-04-26,1781.626,229.618,241.8649236111111,5.242083333333333,3053.0,3017.0000000000005,10561.0,13062.766666666666,42.0,6.0,4.0,1.0,0.0
2009-04-27,1351.628,160.408,241.0012291666667,4.004166666666666,995.0,376.0,7020.999999999999,14135.133333333335,42.0,6.0,4.0,1.0,0.0
2009-04-28,1706.3859999999997,160.366,241.990125,5.059027777777778,2068.0,370.99999999999994,11469.0,14531.766666666663,42.0,6.0,4.0,1.0,0.0
2009-04-29,1664.68,141.616,242.18654166666667,4.858472222222222,1043.0,2492.0,9372.0,14837.666666666668,42.0,6.0,4.0,1.0,0.0
2009-04-30,1834.762,138.056,241.90433333333334,5.323888888888889,1027.0,363.0,15304.999999999998,13884.366666666665,42.0,6.0,4.0,1.0,0.0
2009-05-01,1512.8020000000001,190.462,241.27309027777778,4.424166666666666,1067.0,1052.0,11709.0,11385.366666666672,70.6,9.0,5.0,3.0,0.0
2009-05-02,1393.91,179.62,241.8829027777778,4.077500000000001,1430.0,374.00000000000006,9760.0,11667.833333333332,70.6,9.0,5.0,3.0,0.0
2009-05-03,1608.878,179.698,242.06633333333335,4.7619444444444445,3207.0,2593.0,7226.0,13788.633333333335,70.6,9.0,5.0,3.0,0.0
2009-05-04,1667.882,146.056,241.43522916666666,4.841388888888889,1006.9999999999999,411.0,11374.0,15006.033333333333,70.6,9.0,5.0,3.0,0.0
2009-05-05,1731.474,141.914,240.81849305555556,5.057222222222222,1049.0,5539.0,10166.0,12103.900000000001,70.6,9.0,5.0,3.0,0.0
2009-05-06,1349.902,146.37800000000001,240.8967152777778,3.969722222222222,1038.0,1796.9999999999998,9058.0,10605.366666666665,70.6,9.0,5.0,3.0,0.0
2009-05-07,1012.648,135.008,241.1735138888889,2.972777777777778,0.0,374.00000000000006,7992.0,8511.466666666667,70.6,9.0,5.0,3.0,0.0
2009-05-08,1857.156,154.882,240.82481249999998,5.417777777777778,2226.0,848.0,15426.0,12452.599999999999,70.6,9.0,5.0,3.0,0.0
2009-05-09,1261.352,182.984,241.57422916666667,3.7644444444444445,2090.0,382.0,6605.0,11945.533333333333,70.6,9.0,5.0,3.0,0.0
2009-05-10,1967.9186101459347,205.0403891591383,241.0718763029882,5.843919388464211,4302.9881862404445,6674.635163307852,8698.040305767894,13122.979847116054,70.6,9.0,5.0,3.0,0.0
2009-05-11,1517.1760000000002,158.44,240.25132638888888,4.4309722222222225,1035.0,457.0,11009.0,12785.26666666667,70.6,9.0,5.0,3.0,0.0
2009-05-12,1625.956,150.022,240.3767777777778,4.768888888888889,0.0,2713.0,11335.0,13051.266666666666,70.6,9.0,5.0,3.0,0.0
2009-05-13,1246.398,171.566,240.63597916666666,3.7073611111111116,1419.0,553.0,7126.999999999999,11674.3,70.6,9.0,5.0,3.0,0.0
2009-05-14,1606.9839999999997,151.91,240.05952083333335,4.805694444444445,0.0,4065.0,11499.0,11219.066666666662,70.6,9.0,5.0,3.0,0.0
2009-05-15,1422.226,140.546,240.95720138888888,4.182777777777778,1382.0,494.0,12195.0,9632.766666666666,70.6,9.0,5.0,3.0,0.0
2009-05-16,2007.378,186.50199999999998,239.98875694444445,5.885416666666667,1704.9999999999998,4820.0,12265.0,14666.300000000003,70.6,9.0,5.0,3.0,0.0
2009-05-17,1543.764,226.46,240.30072916666666,4.605416666666667,2555.0,1925.9999999999998,7168.0,14080.400000000001,70.6,9.0,5.0,3.0,0.0
2009-05-18,1209.906,154.56,240.9586736111111,3.518194444444444,763.0,374.00000000000006,8971.0,10057.099999999999,70.6,9.0,5.0,3.0,0.0
2009-05-19,1617.3440000000003,188.88399999999996,240.9929375,4.701527777777778,3253.0,792.0000000000001,10981.0,11929.733333333337,70.6,9.0,5.0,3.0,0.0
2009-05-20,1307.162,182.382,241.31970833333332,3.8394444444444447,1061.0,1888.9999999999998,9470.0,9366.033333333333,70.6,9.0,5.0,3.0,0.0
2009-05-21,1575.15,212.39600000000002,241.01910416666666,4.608472222222222,1553.0,1278.0,12563.000000000002,10858.499999999998,70.6,9.0,5.0,3.0,0.0
2009-05-22,1074.806,237.242,241.9665347222222,3.200972222222222,982.0,1207.0,8078.0,7646.433333333334,70.6,9.0,5.0,3.0,0.0
2009-05-23,1530.598,193.25,240.56841666666668,4.4944444444444445,480.0,1843.9999999999998,12579.000000000002,10606.966666666665,70.6,9.0,5.0,3.0,0.0
2009-05-24,1287.786,177.2,242.01796527777776,3.7705555555555557,45.0,446.0,10256.0,10716.099999999999,70.6,9.0,5.0,3.0,0.0
2009-05-25,1354.096,183.162,238.4309027777778,4.001805555555555,919.9999999999999,965.9999999999999,9930.0,10752.266666666666,70.6,9.0,5.0,3.0,0.0
2009-05-26,1340.4666388308976,126.43540709812108,231.78053583855254,4.044676409185803,1193.4864300626305,861.7954070981211,10121.085594989561,10164.743215031314,70.6,9.0,5.0,3.0,0.0
2009-05-27,1544.292,124.90199999999999,231.14297222222223,4.673472222222222,1052.0,2355.0,11076.0,11255.2,70.6,9.0,5.0,3.0,0.0
2009-05-28,1179.736,128.786,233.70236111111112,3.512916666666667,1502.0,421.0,9049.0,8690.266666666666,70.6,9.0,5.0,3.0,0.0
2009-05-29,1242.846,147.15,241.55870138888892,3.633472222222222,1005.0,434.0,10112.0,9163.099999999999,70.6,9.0,5.0,3.0,0.0
2009-05-30,1659.106,233.688,241.1634097222222,4.9030555555555555,2787.0,1706.9999999999998,11556.999999999998,11600.766666666668,70.6,9.0,5.0,3.0,0.0
2009-05-31,956.89,200.616,241.45614583333332,2.8866666666666667,1466.0,458.0,5720.0,8304.166666666666,70.6,9.0,5.0,3.0,0.0
2009-06-01,1443.26,229.876,241.334125,4.31125,2789.0,460.99999999999994,11361.0,9443.333333333332,57.0,7.0,5.0,4.0,0.0
2009-06-02,1090.638,223.696,241.6302986111111,3.367777777777778,0.0,505.99999999999994,7891.999999999999,9779.300000000001,57.0,7.0,5.0,4.0,0.0
2009-06-03,1356.578,200.926,240.40592361111112,4.076666666666666,940.0,1370.0,11577.0,8722.633333333335,57.0,7.0,5.0,4.0,0.0
2009-06-04,1035.66,164.662,240.0102013888889,3.083472222222222,1906.0,455.0,6905.000000000001,7995.000000000004,57.0,7.0,5.0,4.0,0.0
2009-06-05,1230.36,156.95,239.86320833333335,3.65,0.0,456.0,12514.999999999998,7535.000000000002,57.0,7.0,5.0,4.0,0.0
